job	filter	gene_id	description	genome_id
lcdB_genomes	KO:K20627	2684183654	benzoyl-CoA reductase, subunit C	2681813453	
lcdB_genomes	KO:K20627	2583141550	benzoyl-CoA reductase, subunit C	2582580732	
lcdB_genomes	KO:K20627	2810848293	bcr-type benzoyl-CoA reductase subunit C	2808606817	
lcdB_genomes	KO:K20627	2831285345	bcr-type benzoyl-CoA reductase subunit C	2831283689	
lcdB_genomes	KO:K20627	2539299781	benzoyl-CoA reductase, subunit C	2537561963	
lcdB_genomes	KO:K20627	2793576518	bcr-type benzoyl-CoA reductase subunit C	2791355325	
lcdB_genomes	KO:K20627	2675314208	benzoyl-CoA reductase, subunit C	2671181058	
lcdB_genomes	KO:K20627	2823461648	bcr-type benzoyl-CoA reductase subunit C	2823460443	
lcdB_genomes	KO:K20627	2524472720	Benzoyl-CoA reductase/2-hydroxyglutaryl-CoA dehydratase subunit, BcrC/BadD/HgdB	2524023211	
lcdB_genomes	KO:K20627	2658324833	Benzoyl-CoA reductase/2-hydroxyglutaryl-CoA dehydratase subunit, BcrC/BadD/HgdB	2657245163	
lcdB_genomes	KO:K20627	650810273	R-phenyllactate dehydratase small subunit	650716025	
lcdB_genomes	KO:K20627	2623239974	Benzoyl-CoA reductase/2-hydroxyglutaryl-CoA dehydratase subunit, BcrC/BadD/HgdB	2622736521	
lcdB_genomes	KO:K20627	2675029602	benzoyl-CoA reductase, subunit C	2671180990	
lcdB_genomes	KO:K20627	2847455592	bcr-type benzoyl-CoA reductase subunit C	2847453853	
lcdB_genomes	KO:K20627	2509272705	Benzoyl-CoA reductase/2-hydroxyglutaryl-CoA dehydratase subunit, BcrC/BadD/HgdB	2508501136	
lcdB_genomes	KO:K20627	2517591010	benzoyl-CoA reductase, subunit C	2517572005	
lcdB_genomes	KO:K20627	2725913513	benzoyl-CoA reductase, subunit C	2724679219	
lcdB_genomes	KO:K20627	2847457960	bcr-type benzoyl-CoA reductase subunit C	2847455967	
lcdB_genomes	KO:K20627	2558443795	Benzoyl-CoA reductase/2-hydroxyglutaryl-CoA dehydratase subunit, BcrC/BadD/HgdB	2558309039	
lcdB_genomes	KO:K20627	2846305105	bcr-type benzoyl-CoA reductase subunit C	2846301910	
lcdB_genomes	KO:K20627	2663254032	benzoyl-CoA reductase, subunit C	2660238657	
lcdB_genomes	KO:K20627	2911236267	benzoyl-CoA reductase/2-hydroxyglutaryl-CoA dehydratase subunit BcrC/BadD/HgdB	2911234957	
lcdB_genomes	KO:K20627	2651649959	Benzoyl-CoA reductase/2-hydroxyglutaryl-CoA dehydratase subunit, BcrC/BadD/HgdB	2648501880	
lcdB_genomes	KO:K20627	2587773000	benzoyl-CoA reductase, subunit C	2585428067	
lcdB_genomes	KO:K20627	2843667799	benzoyl-CoA reductase/2-hydroxyglutaryl-CoA dehydratase subunit BcrC/BadD/HgdB	2843666722	
