job	filter	gene_id	description	genome_id
ko_K20509	KO:K20509	2523918373	oxaloacetate decarboxylase, beta subunit	2523533606	
ko_K20509	KO:K20509	2513135003	oxaloacetate decarboxylase, beta subunit	2513020025	
ko_K20509	KO:K20509	2531794836	oxaloacetate decarboxylase, beta subunit	2529293266	
ko_K20509	KO:K20509	2533326951	sodium ion-translocating decarboxylase, beta subunit	2531839382	
ko_K20509	KO:K20509	2502249712	oxaloacetate decarboxylase, beta subunit	2502171160	
ko_K20509	KO:K20509	2510271709	oxaloacetate decarboxylase, beta subunit	2510065050	
ko_K20509	KO:K20509	2511758373	sodium ion-translocating decarboxylase, beta subunit	2511231137	
ko_K20509	KO:K20509	2513682401	oxaloacetate decarboxylase, beta subunit	2513237099	
ko_K20509	KO:K20509	2520264445	oxaloacetate decarboxylase beta subunit	2519899595	
ko_K20509	KO:K20509	2522531352	oxaloacetate decarboxylase, beta subunit	2522125162	
ko_K20509	KO:K20509	2526441723	oxaloacetate decarboxylase, beta subunit	2526164574	
ko_K20509	KO:K20509	2530101680	oxaloacetate decarboxylase, beta subunit	2529292819	
ko_K20509	KO:K20509	2530113561	oxaloacetate decarboxylase, beta subunit	2529292822	
ko_K20509	KO:K20509	2532591299	oxaloacetate decarboxylase, beta subunit	2531839194	
ko_K20509	KO:K20509	2533315905	oxaloacetate decarboxylase beta subunit	2531839380	
ko_K20509	KO:K20509	2541007359	glutaconyl-CoA decarboxylase beta subunit	2540341239	
ko_K20509	KO:K20509	2536951010	oxaloacetate decarboxylase, beta subunit	2534682205	
ko_K20509	KO:K20509	2534778445	oxaloacetate decarboxylase, beta subunit	2534681625	
ko_K20509	KO:K20509	2536727363	oxaloacetate decarboxylase, beta subunit	2534682140	
ko_K20509	KO:K20509	2539713794	oxaloacetate decarboxylase beta subunit	2537562073	
ko_K20509	KO:K20509	2541865197	oxaloacetate decarboxylase, beta subunit	2541047107	
ko_K20509	KO:K20509	2543585374	oxaloacetate decarboxylase beta subunit	2541047602	
ko_K20509	KO:K20509	2543595101	sodium ion-translocating decarboxylase, beta subunit	2541047605	
ko_K20509	KO:K20509	2543598922	oxaloacetate decarboxylase beta subunit	2541047605	
ko_K20509	KO:K20509	2543727692	oxaloacetate decarboxylase beta subunit	2541047634	
ko_K20509	KO:K20509	2546745336	oxaloacetate decarboxylase, beta subunit	2545824770	
ko_K20509	KO:K20509	2549796670	oxaloacetate decarboxylase, beta subunit	2548876778	
ko_K20509	KO:K20509	2549990084	oxaloacetate decarboxylase, beta subunit	2548876821	
ko_K20509	KO:K20509	2554899730	oxaloacetate decarboxylase, beta subunit	2554235151	
ko_K20509	KO:K20509	2555637710	oxaloacetate decarboxylase beta subunit	2554235325	
ko_K20509	KO:K20509	2556961966	oxaloacetate decarboxylase, beta subunit	2556921009	
ko_K20509	KO:K20509	2559839359	oxaloacetate decarboxylase beta subunit	2558860436	
ko_K20509	KO:K20509	2559917654	oxaloacetate decarboxylase beta subunit	2558860453	
ko_K20509	KO:K20509	2559929869	oxaloacetate decarboxylase beta subunit	2558860455	
ko_K20509	KO:K20509	2559989039	oxaloacetate decarboxylase beta subunit	2558860468	
ko_K20509	KO:K20509	2562729088	oxaloacetate decarboxylase, beta subunit	2562617029	
ko_K20509	KO:K20509	2560661907	oxaloacetate decarboxylase, beta subunit	2558860694	
ko_K20509	KO:K20509	2560754292	oxaloacetate decarboxylase, beta subunit	2558860722	
ko_K20509	KO:K20509	2561336521	glutaconyl-CoA decarboxylase beta subunit	2558860925	
ko_K20509	KO:K20509	2565862116	oxaloacetate decarboxylase, beta subunit	2563367203	
ko_K20509	KO:K20509	2571944928	oxaloacetate decarboxylase, beta subunit	2571042269	
