job	filter	gene_id	description	genome_id
ko_K03416	KO:K03416	2688068965	methylmalonyl-CoA carboxyltransferase 5S subunit	2687453257	
ko_K03416	KO:K03416	2968665517	methylmalonyl-CoA carboxyltransferase 5S subunit	2968664717	
ko_K03416	KO:K03416	2834762044	methylmalonyl-CoA carboxyltransferase 5S subunit	2834760380	
ko_K03416	KO:K03416	2661861417	 methylmalonyl-CoA carboxyltransferase 5S subunit	2660238308	
ko_K03416	KO:K03416	2895770265	methylmalonyl-CoA carboxyltransferase 5S subunit	2895767234	
ko_K03416	KO:K03416	2877193776	methylmalonyl-CoA carboxyltransferase 5S subunit	2877193178	
ko_K03416	KO:K03416	2635986408	methylmalonyl-CoA carboxyltransferase 5S subunit	2634166511	
ko_K03416	KO:K03416	2850507388	methylmalonyl-CoA carboxyltransferase 5S subunit	2850506963	
ko_K03416	KO:K03416	2646948965	methylmalonyl-CoA carboxyltransferase 5S subunit	2645727783	
ko_K03416	KO:K03416	644131566	oxaloacetate decarboxylase	643886147	
ko_K03416	KO:K03416	2649569177	methylmalonyl-CoA carboxyltransferase 5S subunit	2648501352	
ko_K03416	KO:K03416	2844399634	methylmalonyl-CoA carboxyltransferase 5S subunit	2844399035	
ko_K03416	KO:K03416	2813501946	methylmalonyl-CoA carboxyltransferase 5S subunit	2811995216	
ko_K03416	KO:K03416	2635685280	methylmalonyl-CoA carboxyltransferase 5S subunit	2634166441	
ko_K03416	KO:K03416	2631976386	methylmalonyl-CoA carboxyltransferase 5S subunit	2630968481	
ko_K03416	KO:K03416	2848145282	methylmalonyl-CoA carboxyltransferase 5S subunit	2848144686	
ko_K03416	KO:K03416	2585861280	methylmalonyl-CoA carboxyltransferase 5S subunit	2585427598	
ko_K03416	KO:K03416	2874047030	methylmalonyl-CoA carboxyltransferase 5S subunit	2874045272	
ko_K03416	KO:K03416	2877184855	methylmalonyl-CoA carboxyltransferase 5S subunit	2877184255	
ko_K03416	KO:K03416	2630801689	methylmalonyl-CoA carboxyltransferase 5S subunit	2627854250	
ko_K03416	KO:K03416	2688684603	methylmalonyl-CoA carboxyltransferase 5S subunit	2687453413	
ko_K03416	KO:K03416	2847123825	methylmalonyl-CoA carboxyltransferase 5S subunit	2847123314	
ko_K03416	KO:K03416	2867039123	methylmalonyl-CoA carboxyltransferase 5S subunit	2867036635	
ko_K03416	KO:K03416	2869743630	methylmalonyl-CoA carboxyltransferase 5S subunit	2869742882	
ko_K03416	KO:K03416	2541405973	methylmalonyl-CoA carboxyltransferase 5S subunit	2541047000	
ko_K03416	KO:K03416	2752604664	methylmalonyl-CoA carboxyltransferase 5S subunit	2751185590	
ko_K03416	KO:K03416	651622560	methylmalonyl-CoA carboxyltransferase 5S subunit (EC 2.1.3.1)	651324091	
ko_K03416	KO:K03416	2538200852	methylmalonyl-CoA carboxyltransferase 5S subunit	2537561671	
ko_K03416	KO:K03416	2889416414	methylmalonyl-CoA carboxyltransferase 5S subunit	2889415604	
ko_K03416	KO:K03416	2559730951	methylmalonyl-CoA carboxyltransferase 5S subunit	2558860402	
ko_K03416	KO:K03416	2538204635	methylmalonyl-CoA carboxyltransferase 5S subunit	2537561673	
ko_K03416	KO:K03416	2647191925	methylmalonyl-CoA carboxyltransferase 5S subunit	2645727838	
ko_K03416	KO:K03416	637117952	oxaloacetate decarboxylase	637000082	
ko_K03416	KO:K03416	2894077998	methylmalonyl-CoA carboxyltransferase 5S subunit	2894077897	
ko_K03416	KO:K03416	2535522926	methylmalonyl-CoA carboxyltransferase 5S subunit	2534681797	
ko_K03416	KO:K03416	2537905960	methylmalonyl-CoA carboxyltransferase 5S subunit	2537561594	
ko_K03416	KO:K03416	2883592021	methylmalonyl-CoA carboxyltransferase 5S subunit	2883589832	
ko_K03416	KO:K03416	2820915742	methylmalonyl-CoA carboxyltransferase 5S subunit	2820914081	
ko_K03416	KO:K03416	2649983088	methylmalonyl-CoA carboxyltransferase 5S subunit	2648501457	
ko_K03416	KO:K03416	2533070108	methylmalonyl-CoA carboxyltransferase 5S subunit	2531839323	
ko_K03416	KO:K03416	2869107074	methylmalonyl-CoA carboxyltransferase 5S subunit	2869106127	
ko_K03416	KO:K03416	2534446748	methylmalonyl-CoA carboxyltransferase 5S subunit	2531839679	
