Domain	Status	Genome ID	Genome Name	
Bacteria	Permanent Draft	2713897142	Klebsiella pneumoniae M097273	
Bacteria	Permanent Draft	2713897154	Klebsiella pneumoniae KPOI-3	
Bacteria	Permanent Draft	2713897155	Klebsiella pneumoniae KPEI-2	
Bacteria	Permanent Draft	2713897169	Klebsiella pneumoniae KP-86L	
Bacteria	Permanent Draft	2713897247	Klebsiella pneumoniae B199	
Bacteria	Permanent Draft	2718217693	Salsuginibacillus halophilus CGMCC 1.07653	
Bacteria	Finished	2718217825	Staphylococcus aureus FDAARGOS_159	
Bacteria	Finished	2718217851	Raoultella ornithinolytica MG01	
Bacteria	Finished	2718217880	Labrenzia sp. CP4	
Bacteria	Finished	2718217911	Staphylococcus aureus ATCC BAA1680 29b	
Bacteria	Finished	2718217927	Rhizobium sp. N324	
Bacteria	Finished	2718217940	Staphylococcus aureus aureus 2148.N	
Bacteria	Finished	2718217964	Klebsiella pneumoniae CAV1016	
Bacteria	Finished	2718217965	Klebsiella pneumoniae DHQP1002001	
Bacteria	Finished	2718218008	Klebsiella pneumoniae MNCRE78	
Bacteria	Finished	2718218058	Anaerolineaceae bacterium oral taxon 439 W11661	
Bacteria	Finished	2718218127	Escherichia coli S43	
Bacteria	Finished	2718218361	Escherichia coli S21	
Bacteria	Finished	2718218411	Listeria monocytogenes HPB5622	
Bacteria	Finished	2718218433	Escherichia coli BL21 TaKaRa	
Bacteria	Finished	2718218446	Staphylococcus sp. AntiMn-1	
Bacteria	Finished	2718218493	Klebsiella pneumoniae NY9	
Bacteria	Finished	2718218497	Klebsiella pneumoniae pneumoniae RJF293	
Bacteria	Finished	2718218499	Rhizobium etli 8C-3	
Bacteria	Permanent Draft	2721755224	Chloroflexi bacterium GWD2_49_16	
Bacteria	Permanent Draft	2721755257	Planctomycetes bacterium GWF2_50_10	
Bacteria	Permanent Draft	2721755352	Chloroflexi bacterium RBG_13_50_10	
Bacteria	Finished	2721755499	Listeria monocytogenes sv. 4b J1817	
Bacteria	Finished	2721755529	Sinorhizobium sp. RAC02	
Bacteria	Finished	2721755644	Escherichia coli Eco889	
Bacteria	Finished	2721755665	Staphylococcus aureus 08-02119	
Bacteria	Finished	2721755666	Listeria monocytogenes sv. 1/2a C1-387 BL0044	
Bacteria	Finished	2721755686	Mesorhizobium amorphae CCNWGS0123	
Bacteria	Finished	2721755719	Staphylococcus argenteus BN75	
Bacteria	Finished	2721755751	Ralstonia insidiosa ATCC 49129	
Bacteria	Finished	2721755756	Erysipelotrichaceae bacterium I46	
Bacteria	Finished	2721755809	Rhizobium sp. N541	
Bacteria	Finished	2721755828	Klebsiella pneumoniae CAV1042	
Bacteria	Finished	2721755835	Klebsiella pneumoniae BR	
Bacteria	Permanent Draft	2724679044	Staphylococcus aureus 1364	
Bacteria	Permanent Draft	2724679184	Staphylococcus aureus N315-T40-1	
Bacteria	Permanent Draft	2724679185	Staphylococcus aureus MS4-T10	
Bacteria	Permanent Draft	2724679187	Staphylococcus aureus N315-L100-3	
Bacteria	Permanent Draft	2724679237	Escherichia albertii EC03-127	
Bacteria	Permanent Draft	2724679325	Staphylococcus aureus C6	
Bacteria	Permanent Draft	2724679391	Listeria monocytogenes LM05-00190	
Bacteria	Permanent Draft	2724679394	Listeria monocytogenes LM06-00581	
Bacteria	Permanent Draft	2724679398	Listeria monocytogenes LM06-01598	
Bacteria	Permanent Draft	2724679400	Listeria monocytogenes LM07-00596	
Bacteria	Permanent Draft	2724679403	Listeria monocytogenes LM07-01067	
Bacteria	Permanent Draft	2724679407	Listeria monocytogenes LM07-00948	
Bacteria	Permanent Draft	2724679409	Listeria monocytogenes LM07416	
Bacteria	Permanent Draft	2724679411	Listeria monocytogenes LM07423	
Bacteria	Permanent Draft	2724679415	Listeria monocytogenes LM07456	
Bacteria	Permanent Draft	2724679422	Listeria monocytogenes LM07425	
Bacteria	Permanent Draft	2724679428	Listeria monocytogenes SLCC98	
Bacteria	Permanent Draft	2724679472	Staphylococcus aureus st757	
Bacteria	Permanent Draft	2724679473	Staphylococcus aureus st103	
Bacteria	Permanent Draft	2724679474	Staphylococcus aureus st216	
Bacteria	Permanent Draft	2724679477	Staphylococcus aureus st1229	
Bacteria	Permanent Draft	2724679482	Staphylococcus aureus st2949	
Bacteria	Permanent Draft	2724679538	Escherichia fergusonii GTA-EF04	
Bacteria	Permanent Draft	2724679556	Clostridium botulinum CDC 5247	
Bacteria	Permanent Draft	2724679558	Clostridium botulinum Prevot R81-3A	
Bacteria	Permanent Draft	2724679584	Gluconobacter oxydans LMG 1764	
Bacteria	Permanent Draft	2728368967	Klebsiella pneumoniae pneumoniae KP48	
Bacteria	Permanent Draft	2728369048	Listeria monocytogenes FDA00008713	
Bacteria	Permanent Draft	2728369063	Listeria monocytogenes PNUSAL001166	
Bacteria	Permanent Draft	2728369180	Anaerotignum neopropionicum DSM 3847	
Bacteria	Finished	2728369353	Pseudomonas sp. TCU-HL1	
Bacteria	Permanent Draft	2728369554	Escherichia coli UM147	
Bacteria	Permanent Draft	2728369612	Sinorhizobium fredii USDA 205	
Bacteria	Permanent Draft	2728369688	Paucilactobacillus hokkaidonensis JCM 18461	
Bacteria	Permanent Draft	2731957616	Azohydromonas lata NBRC 102462	
Bacteria	Permanent Draft	2731957674	Alkalihalobacillus krulwichiae NBRC 102362	
Bacteria	Permanent Draft	2731957685	Cupriavidus oxalaticus NBRC 13593	
Bacteria	Permanent Draft	2731957841	Escherichia coli VL2732	
Bacteria	Permanent Draft	2731957842	Escherichia coli VL2874	
Bacteria	Permanent Draft	2731957925	Mammaliicoccus sciuri NS202	
Bacteria	Permanent Draft	2734481907	Paenibacillus sp. JCM 9796	
Bacteria	Permanent Draft	2734481908	Paenibacillus sp. JCM 16163	
Bacteria	Permanent Draft	2734481930	Paenibacillus sp. JCM 18996	
Bacteria	Permanent Draft	2734481955	Rhodococcus koreensis JCM 10743, NBRC 100607	
Bacteria	Permanent Draft	2734482186	Rhodovulum imhoffii DSM 18064	
Bacteria	Permanent Draft	2734482409	Staphylococcus aureus HU23	
Bacteria	Permanent Draft	2734482421	Staphylococcus aureus MAL3	
Bacteria	Permanent Draft	2734482430	Staphylococcus aureus IU20	
Bacteria	Permanent Draft	2734482460	Staphylococcus aureus MU9	
Bacteria	Permanent Draft	2734482467	Staphylococcus aureus DEU20	
Bacteria	Permanent Draft	2734482471	Staphylococcus aureus MU1	
Bacteria	Permanent Draft	2734482475	Staphylococcus aureus MU20	
Bacteria	Permanent Draft	2734482477	Staphylococcus aureus HU4	
Bacteria	Permanent Draft	2734482480	Staphylococcus aureus HU9	
Bacteria	Permanent Draft	2734482481	Staphylococcus aureus HU6	
Bacteria	Permanent Draft	2734482489	Staphylococcus aureus DEU29	
Bacteria	Permanent Draft	2737471753	Escherichia coli sv. ST131-O25b:H4 81009	
Bacteria	Permanent Draft	2737471830	Escherichia coli CVM N34322PS	
Bacteria	Permanent Draft	2737471840	Escherichia coli CVM N33687PS	
Bacteria	Permanent Draft	2737471855	Escherichia coli CVM N36099PS	
Bacteria	Permanent Draft	2738543002	Paraburkholderia sp. GV072	
Bacteria	Permanent Draft	2738543024	Aminobacter sp. AP02	
Bacteria	Permanent Draft	2739367599	Planctomycetes bacterium JGI_MCM14ME042 (contamination screened)	
Bacteria	Permanent Draft	2740891831	Rhizobium sp. PP-WC-1G-195	
Bacteria	Permanent Draft	2740891848	Paraburkholderia sediminicola ES_PA-F4	
Bacteria	Permanent Draft	2740891857	Rhizobium subbaroanis JC85	
Bacteria	Permanent Draft	2740892012	Escherichia coli 1380	
Bacteria	Permanent Draft	2740892014	Escherichia coli 1402	
Bacteria	Permanent Draft	2740892016	Escherichia coli 2999	
Bacteria	Permanent Draft	2740892020	Escherichia coli B3	
Bacteria	Permanent Draft	2740892022	Escherichia coli B16	
Bacteria	Permanent Draft	2740892025	Escherichia coli B37	
Bacteria	Permanent Draft	2740892030	Escherichia coli B54	
Bacteria	Permanent Draft	2740892043	Escherichia coli B125	
Bacteria	Permanent Draft	2740892111	Escherichia coli MB3323	
Bacteria	Permanent Draft	2740892116	Escherichia coli U80	
Bacteria	Permanent Draft	2740892117	Escherichia coli U92	
Bacteria	Permanent Draft	2740892118	Escherichia coli WCE035	
Bacteria	Permanent Draft	2740892210	Escherichia coli sv. O119:H6 3481-1/85	
Bacteria	Permanent Draft	2740892214	Escherichia coli sv. O119:H6 EC404/03	
Bacteria	Permanent Draft	2740892258	Escherichia coli A192PP	
Bacteria	Permanent Draft	2740892281	Escherichia coli E831	
Bacteria	Permanent Draft	2740892296	Klebsiella pneumoniae 143500512	
Bacteria	Permanent Draft	2740892305	Klebsiella pneumoniae 143500536	
Bacteria	Permanent Draft	2740892421	Escherichia coli 77300095	
Bacteria	Permanent Draft	2740892422	Escherichia coli 77300132	
Bacteria	Permanent Draft	2740892429	Escherichia coli UPEC_008	
Bacteria	Permanent Draft	2740892443	Escherichia coli EC12	
Bacteria	Permanent Draft	2740892450	Escherichia coli RCE06	
Bacteria	Permanent Draft	2740892465	Burkholderiaceae bacterium 16	
Bacteria	Permanent Draft	2740892532	Vibrio xuii DSM 17185	
Bacteria	Permanent Draft	2744054491	Pseudovibrio sp. Ad13	
Bacteria	Permanent Draft	2744054492	Pseudovibrio sp. Ad14	
Bacteria	Permanent Draft	2744054493	Pseudovibrio sp. Ad26	
Bacteria	Permanent Draft	2744054606	Staphylococcus aureus aureus 674	
Bacteria	Permanent Draft	2744054682	Marinomonas aquimarina 11SM4	
Bacteria	Permanent Draft	2744054727	Staphylococcus succinus CSM-77	
Bacteria	Permanent Draft	2744054785	Gluconobacter japonicus CECT 8443	
Bacteria	Permanent Draft	2744054843	Staphylococcus aureus NMR09	
Bacteria	Permanent Draft	2744054872	Escherichia coli BJ10	
Bacteria	Permanent Draft	2744054904	Staphylococcus aureus CU072914	
Bacteria	Permanent Draft	2744054908	Brucella intermedia KCKK1738	
Bacteria	Permanent Draft	2744054945	Staphylococcus aureus AH1	
Bacteria	Permanent Draft	2744054959	Klebsiella pneumoniae YMC 2013/7/B3993	
Bacteria	Permanent Draft	2744054979	Escherichia coli LV27950	
Bacteria	Permanent Draft	2744055049	Clostridium beijerinckii DJ229	
Bacteria	Permanent Draft	2744055051	Clostridium beijerinckii DJ235	
Bacteria	Permanent Draft	2744055053	Clostridium beijerinckii DJ237	
Bacteria	Permanent Draft	2751185486	Clostridium beijerinckii DJ273	
Bacteria	Finished	2751185545	Brucella melitensis C-573	
Bacteria	Permanent Draft	2751185603	Rhodospirillales bacterium Alpha_05	
Bacteria	Permanent Draft	2751185655	Burkholderiales bacterium Beta_01	
Bacteria	Permanent Draft	2751185874	Arthrobacter sp. Hiyo6	
Bacteria	Finished	2751185880	Mesorhizobium sp. WSM1497	
Bacteria	Permanent Draft	2751185964	Shigella sp. FC1056	
Bacteria	Permanent Draft	2751185967	Shigella sp. FC1737	
Bacteria	Permanent Draft	2751185968	Shigella sp. FC1567	
Bacteria	Permanent Draft	2751185973	Shigella sp. FC2383	
Bacteria	Permanent Draft	2751186034	Pseudomonas sp. S5F11	
Bacteria	Permanent Draft	2754412427	Clostridium beijerinckii DJ255	
Bacteria	Permanent Draft	2754412485	Clostridium beijerinckii DJ265	
Bacteria	Permanent Draft	2754412492	Acidovorax sp. 107	
Bacteria	Permanent Draft	2754412539	Caballeronia udeis ES_FE-H11	
Bacteria	Permanent Draft	2756170309	Clostridium saccharobutylicum DJ111	
Bacteria	Permanent Draft	2756170389	Clostridium saccharobutylicum DJ094	
Bacteria	Permanent Draft	2757320356	Clostridium saccharobutylicum DJ178	
Bacteria	Permanent Draft	2757320409	Clostridium beijerinckii DJ162	
Bacteria	Permanent Draft	2757320415	Ensifer sp. AP48	
Bacteria	Draft	2757320450	Eubacteriales bacterium Cp53	
Bacteria	Draft	2757320453	Eubacteriales bacterium Cp49	
Bacteria	Draft	2757320460	Eubacteriales bacterium Cp41	
Bacteria	Draft	2757320481	Eubacteriales bacterium Cp19	
Bacteria	Permanent Draft	2757320493	Clostridium beijerinckii DJ290	
Bacteria	Permanent Draft	2758568520	Mesorhizobium sp. AP09	
Bacteria	Permanent Draft	2765235872	Bordetella genomosp. 11 AU8856	
Bacteria	Permanent Draft	2770939508	Ciceribacter lividus DSM 25528	
Bacteria	Finished	2772190656	Brucella vulpis F965	
Bacteria	Finished	2772190775	Clostridium argentinense 89G	
Bacteria	Permanent Draft	2772190797	Weissella soli CECT 7031	
Bacteria	Permanent Draft	2773857777	Clostridium beijerinckii DJ092	
Bacteria	Permanent Draft	2773858103	Clostridium saccharobutylicum DJ147	
Bacteria	Permanent Draft	2773858106	Clostridium beijerinckii DJ143	
Bacteria	Finished	2775506856	Microcella alkaliphila JAM-AC0309	
Bacteria	Permanent Draft	2775506986	Agrobacterium bohemicum R89-1	
Bacteria	Permanent Draft	2775507062	Clostridium neonatale LCDC no.99-A-005	
Bacteria	Finished	2775507242	Falsihalocynthiibacter arcticus PAMC 20958	
Bacteria	Finished	2775507256	Bradyrhizobium sp. CCGE-LA001	
Bacteria	Permanent Draft	2778260925	Paraburkholderia sp. BL8N3	
Bacteria	Permanent Draft	2778260955	Leisingera sp. McT4-56	
Bacteria	Permanent Draft	2778261013	Listeria monocytogenes CFSAN044738	
Bacteria	Permanent Draft	2778261062	Listeria monocytogenes CFSAN045770	
Bacteria	Permanent Draft	2778261063	Listeria monocytogenes CFSAN045769	
Bacteria	Permanent Draft	2778261069	Escherichia albertii MOD1-EC1723	
Bacteria	Permanent Draft	2778261093	Escherichia coli MOD1-EC5259	
Bacteria	Permanent Draft	2778261151	Escherichia coli MOD1-EC269	
Bacteria	Permanent Draft	2778261166	Escherichia coli MOD1-EC6089	
Bacteria	Permanent Draft	2778261184	Escherichia coli MOD1-EC6517	
Bacteria	Permanent Draft	2778261191	Klebsiella pneumoniae WCHKP1368	
Bacteria	Permanent Draft	2778261193	Klebsiella pneumoniae WCHKP1548	
Bacteria	Permanent Draft	2778261205	Listeria monocytogenes CFSAN045950	
Bacteria	Permanent Draft	2778261210	Listeria monocytogenes CFSAN045959	
Bacteria	Permanent Draft	2778261213	Listeria monocytogenes CFSAN045945	
Bacteria	Permanent Draft	2778261248	Escherichia coli MOD1-EC5432	
Bacteria	Permanent Draft	2778261259	Listeria monocytogenes CFSAN045962	
Bacteria	Permanent Draft	2778261260	Listeria monocytogenes CFSAN045961	
Bacteria	Permanent Draft	2778261262	Listeria monocytogenes CFSAN045955	
Bacteria	Permanent Draft	2778261268	Escherichia coli MOD1-EC5739	
Bacteria	Permanent Draft	2778261316	Escherichia coli MOD1-EC6024	
Bacteria	Permanent Draft	2778261389	Escherichia coli MOD1-EC6007	
Bacteria	Permanent Draft	2778261418	Escherichia coli MOD1-EC6773	
Bacteria	Permanent Draft	2778261438	Listeria monocytogenes CFSAN045826	
Bacteria	Permanent Draft	2778261450	Escherichia coli MOD1-EC5792	
Bacteria	Permanent Draft	2778261468	Listeria monocytogenes CFSAN044831	
Bacteria	Permanent Draft	2778261511	Escherichia coli MOD1-EC5442	
Bacteria	Permanent Draft	2778261513	Escherichia coli MOD1-EC5227	
Bacteria	Permanent Draft	2778261536	Escherichia coli MOD1-EC6531	
Bacteria	Permanent Draft	2778261538	Escherichia coli MOD1-EC5971	
Bacteria	Permanent Draft	2778261545	Escherichia coli MOD1-EC5496	
Bacteria	Permanent Draft	2778261576	Escherichia coli MOD1-EC5530	
Bacteria	Permanent Draft	2778261640	Escherichia coli MOD1-EC6521	
Bacteria	Permanent Draft	2781126041	Clostridium beijerinckii DJ001	
Bacteria	Permanent Draft	2784746801	Tepidamorphus gemmatus DSM 19345	
Bacteria	Permanent Draft	2785510730	Clostridium beijerinckii DJ202	
Bacteria	Finished	2786546100	Methylobacterium radiodurans 17Sr1-43	
Bacteria	Permanent Draft	2786546212	Armatimonadetes bacterium CG_4_10_14_3_um_filter_66_18	
Bacteria	Permanent Draft	2786546892	Fimbriiglobus ruber SP5	
Bacteria	Permanent Draft	2788499805	Armatimonadetes bacterium CG_4_9_14_3_um_filter_66_14	
Bacteria	Permanent Draft	2788499878	Raoultella terrigena BIGb0188	
Bacteria	Permanent Draft	2788499927	Anaerolineaceae bacterium NAT290	
Bacteria	Permanent Draft	2788499957	Desulfobacteraceae bacterium CG2_30_51_40	
Bacteria	Permanent Draft	2788499968	Oceanospirillaceae bacterium CPC2	
Bacteria	Permanent Draft	2788499996	Erysipelotrichaceae bacterium NYU-BL-F16	
Bacteria	Permanent Draft	2788500117	Comamonadaceae bacterium CG_4_10_14_0_8_um_filter_57_29	
Bacteria	Permanent Draft	2788500313	Ahrensia sp. SAT55	
Bacteria	Permanent Draft	2788500501	Marinomonas sp. ARS7	
Bacteria	Permanent Draft	2788500516	Blautia sp. An46	
Bacteria	Permanent Draft	2788500524	Ochrobactrum sp. MYb71	
Bacteria	Permanent Draft	2788500531	Ochrobactrum sp. 30A/1000/2015	
Bacteria	Permanent Draft	2788500592	Eubacterium sp. An11	
Bacteria	Permanent Draft	2791354872	Longicatena caecimuris DSM 29481	
Bacteria	Permanent Draft	2791354907	Christensenella timonensis Marseille-P2437	
Bacteria	Permanent Draft	2791355034	Roseovarius albus CECT 7450	
Bacteria	Permanent Draft	2791355118	Mesorhizobium sp. WSM3879	
Bacteria	Permanent Draft	2791355126	Mesorhizobium sp. WSM4311	
Bacteria	Permanent Draft	2791355195	Bradyrhizobium stylosanthis BR 446	
Bacteria	Permanent Draft	2791355255	Rhizobium arenae MIM27	
Bacteria	Permanent Draft	2791355258	Rhizobium laguerreae FB206	
Bacteria	Permanent Draft	2791355263	Rhizobium chutanense C5	
Bacteria	Permanent Draft	2791355264	Rhizobium sp. S9	
Bacteria	Permanent Draft	2791355470	Vibrio spartinae CECT 9026	
Bacteria	Permanent Draft	2791355494	Paenibacillus xerothermodurans ATCC 27380	
Bacteria	Finished	2791355519	Pseudomonas sp. MYb193	
Bacteria	Permanent Draft	2791355621	Pseudomonas sp. DP16D-L5	
Bacteria	Permanent Draft	2791355638	Pseudomonas sp. GW123-5C08	
Bacteria	Permanent Draft	2795385467	Aquabacterium commune DSM 11901	
Bacteria	Permanent Draft	2795386130	Rhizobium sp. BK398	
Bacteria	Permanent Draft	2795386145	Serpentinicella alkaliphila DSM 100013	
Bacteria	Permanent Draft	2799112441	Clostridiales bacterium RUG222	
Bacteria	Permanent Draft	2799112454	Clostridiales bacterium RUG258	
Bacteria	Permanent Draft	2799112529	Clostridiales bacterium RUG708	
Bacteria	Permanent Draft	2799112567	Clostridiales bacterium RUG764	
Bacteria	Permanent Draft	2802428806	Halomonas alkaliantarctica CRSS	
Bacteria	Permanent Draft	2802428822	Rhizobium azibense IE4868	
Bacteria	Permanent Draft	2802429221	Escherichia sp. MOD1-EC6158	
Bacteria	Permanent Draft	2802429229	Escherichia sp. MOD1-EC5462	
Bacteria	Permanent Draft	2802429234	Escherichia sp. MOD1-EC6842	
Bacteria	Permanent Draft	2802429246	Escherichia sp. MOD1-EC6097	
Bacteria	Permanent Draft	2802429247	Escherichia sp. MOD1-EC6149	
Bacteria	Permanent Draft	2802429253	Escherichia sp. MOD1-EC6162	
Bacteria	Permanent Draft	2802429305	Bacillus drentensis FJAT-10044	
Bacteria	Finished	2802429311	Clostridium sp. K25	
Bacteria	Permanent Draft	2802429349	Pseudomonadaceae bacterium NP95	
Bacteria	Permanent Draft	2802429376	Acidiferrobacteraceae bacterium SP295	
Bacteria	Permanent Draft	2802429389	Brucella pseudogrignonensis MYb37	
Bacteria	Permanent Draft	2802429414	Halomonas sp. NAT30	
Bacteria	Permanent Draft	2802429436	Staphylococcus chromogenes SNUC 6	
Bacteria	Permanent Draft	2802429452	Staphylococcus chromogenes SNUC 1015	
Bacteria	Permanent Draft	2802429454	Staphylococcus chromogenes SNUC 2004	
Bacteria	Permanent Draft	2802429478	Staphylococcus chromogenes SNUC 265	
Bacteria	Permanent Draft	2802429479	Staphylococcus chromogenes SNUC 255	
Bacteria	Permanent Draft	2802429490	Staphylococcus arlettae SNUC 1715.2	
Bacteria	Permanent Draft	2802429493	Staphylococcus chromogenes SNUC 235	
Bacteria	Permanent Draft	2802429498	Staphylococcus chromogenes SNUC 1369	
Bacteria	Permanent Draft	2802429499	Staphylococcus chromogenes SNUC 1350	
Bacteria	Permanent Draft	2802429504	Staphylococcus chromogenes SNUC 1415	
Bacteria	Permanent Draft	2802429527	Staphylococcus chromogenes SNUC 3095	
Bacteria	Permanent Draft	2802429538	Staphylococcus chromogenes SNUC 1363	
Bacteria	Permanent Draft	2802429539	Staphylococcus chromogenes SNUC 5079	
Bacteria	Permanent Draft	2802429545	Staphylococcus arlettae SNUC 3447	
Bacteria	Permanent Draft	2802429686	Phyllobacterium myrsinacearum DSM 5892	
Bacteria	Permanent Draft	2806310485	Bradyrhizobium sachari BR 10555	
Bacteria	Permanent Draft	2806310487	Bradyrhizobium sachari BR 10556	
Bacteria	Permanent Draft	2806310545	Clostridium saccharobutylicum DJ276	
Bacteria	Permanent Draft	2806310589	Alphaproteobacteria bacterium SB-MAG 21	
Bacteria	Permanent Draft	2806310960	Butyricicoccus pullicaecorum An179	
Bacteria	Permanent Draft	2806310962	Blautia obeum 2789STDY5834921	
Bacteria	Permanent Draft	2806310979	Dorea longicatena 2789STDY5608866	
Bacteria	Permanent Draft	2806311000	Staphylococcus agnetis SNUC 719	
Bacteria	Permanent Draft	2808606309	Clostridium saccharobutylicum DJ132	
Bacteria	Permanent Draft	2808606390	Burkholderia sp. SJZ115	
Bacteria	Permanent Draft	2808606410	Clostridium saccharobutylicum DJ260	
Bacteria	Permanent Draft	2808606478	Ralstonia solanacearum PSS190	
Bacteria	Permanent Draft	2808606485	Ralstonia solanacearum GEO_57	
Bacteria	Permanent Draft	2808606488	Ralstonia solanacearum CaRs-Mep	
Bacteria	Finished	2808606490	Ralstonia solanacearum bv. 4 T60	
Bacteria	Finished	2808606492	Ralstonia solanacearum bv. 2 T95	
Bacteria	Permanent Draft	2808606497	Ralstonia solanacearum GEO_304	
Bacteria	Finished	2808606691	Companilactobacillus heilongjiangensis DSM 28069	
Bacteria	Permanent Draft	2808606810	Klebsiella pneumoniae NCTC 11676	
Bacteria	Permanent Draft	2808606992	Rhodobacteraceae bacterium SB-MAG 16	
Bacteria	Permanent Draft	2811994905	unclassified Deltaproteobacteria BinDmb119	
Bacteria	Permanent Draft	2811994909	unclassified Deltaproteobacteria BinDmb239	
Bacteria	Permanent Draft	2811995206	Aerococcus urinae UMB1741	
Bacteria	Permanent Draft	2811995258	Aerococcus urinae UMB0071	
Bacteria	Permanent Draft	2811995284	Brucella neotomae NCTC 10084	
Bacteria	Finished	2811995373	Vibrio natriegens ATCC 14048	
Bacteria	Permanent Draft	2811995374	Pseudomonas fluorescens Pf3	
Bacteria	Finished	2814123207	Cupriavidus necator NH9	
Bacteria	Finished	2814123220	Eubacterium limosum ATCC 8486	
Bacteria	Finished	2814123232	Lactobacillus farciminis DSM 20184	
Bacteria	Permanent Draft	2814123325	Flavonifractor plautii 2789STDY5834932	
Bacteria	Permanent Draft	2814123534	Propioniferax innocua DSM 8251	
Bacteria	Finished	2816332274	Ensifer adhaerens Casida A	
Bacteria	Permanent Draft	2816332358	Phyllobacteriaceae bacterium SP17	
Bacteria	Permanent Draft	2816332482	Staphylococcus simulans SNUC 1334	
Bacteria	Permanent Draft	2820059968	Unclassified Proteobacteria Nt197P4bin23	
Bacteria	Permanent Draft	2820072841	Unclassified Proteobacteria Nt197P3bin127	
Bacteria	Permanent Draft	2820271343	Unclassified Firmicutes Th196P3bin32	
Bacteria	Permanent Draft	2820332331	Unclassified Firmicutes Nt197P3bin75	
Bacteria	Permanent Draft	2821027655	Ochrobactrum sp. RH1CCR137	
Bacteria	Permanent Draft	2823460443	Clostridium novyi sv. A GD211209	
Bacteria	Permanent Draft	2824155534	Cupriavidus alkaliphilus SrRBr-232	
Bacteria	Permanent Draft	2824211606	Mesorhizobium sp. RMAD-H1	
Bacteria	Permanent Draft	2824332306	Rhizobium pisi CECT 4113	
Bacteria	Permanent Draft	2824499636	Variovorax sp. Sphag1AA	
Bacteria	Permanent Draft	2824753945	Bradyrhizobium sp. HAMBI 2128	
Bacteria	Permanent Draft	2824763712	Bradyrhizobium sp. HAMBI 2129	
Bacteria	Permanent Draft	2824773399	Bradyrhizobium sp. HAMBI 2130	
Bacteria	Permanent Draft	2824793149	Mitsuaria sp. BK037	
Bacteria	Permanent Draft	2824841591	Rhizobium sp. BK181	
Bacteria	Permanent Draft	2824979408	Rhizobium sp. BK313	
Bacteria	Permanent Draft	2825085391	Rhizobium sp. BK399	
Bacteria	Permanent Draft	2825118518	Rhizobium sp. BK456	
Bacteria	Permanent Draft	2825241364	Rhizobium sp. BK619	
Bacteria	Permanent Draft	2825583315	Staphylococcus xylosus SNUC 4611	
Bacteria	Permanent Draft	2825586352	Staphylococcus xylosus SNUC 196	
Bacteria	Permanent Draft	2825648481	Mammaliicoccus sciuri SAP15-1	
Bacteria	Finished	2825762150	Staphylococcus saprophyticus FDAARGOS_336	
Bacteria	Finished	2825764911	Staphylococcus saprophyticus FDAARGOS_355	
Bacteria	Permanent Draft	2826075069	Staphylococcus saprophyticus SNUC 1141	
Bacteria	Permanent Draft	2826100475	Mammaliicoccus sciuri SNUC 70	
Bacteria	Permanent Draft	2826108866	Staphylococcus cohnii SNUC 1036	
Bacteria	Permanent Draft	2826123903	Staphylococcus cohnii SNUC 2129	
Bacteria	Permanent Draft	2826160532	Staphylococcus cohnii cohnii 073AN	
Bacteria	Permanent Draft	2826312288	Shigella dysenteriae BCW_4870	
Bacteria	Finished	2826365379	Burkholderia gladioli pv. gladioli KACC 11889	
Bacteria	Permanent Draft	2826395345	Staphylococcus argenteus 3688STDY6125100	
Bacteria	Permanent Draft	2826403576	Staphylococcus argenteus 3688STDY6125084	
Bacteria	Permanent Draft	2826409030	Staphylococcus argenteus 3688STDY6125110	
Bacteria	Permanent Draft	2826529075	Staphylococcus argenteus 3688STDY6125133	
Bacteria	Permanent Draft	2826531706	Staphylococcus argenteus 3688STDY6125139	
Bacteria	Finished	2827179085	Paenibacillus alvei DSM 29	
Bacteria	Permanent Draft	2828305725	Xanthobacter tagetidis DSM 11105	
Bacteria	Permanent Draft	2829086156	Desulfobacteraceae bacterium DeMMO3_16	
Bacteria	Permanent Draft	2829881168	Aureimonas jatrophae DSM 25025	
Bacteria	Permanent Draft	2829893694	Kaistia hirudinis DSM 25966	
Bacteria	Permanent Draft	2829912830	Rhizobium metallidurans DSM 26575	
Bacteria	Permanent Draft	2831563503	Desulfamplus magnetovallimortis ERS1571938	
Bacteria	Permanent Draft	2831606981	Mangrovicella endophytica 5T4P-12-1	
Bacteria	Permanent Draft	2831653215	Absiella dolichum AF35-6BH	
Bacteria	Permanent Draft	2832118287	Tuberibacillus sp. Marseille-P3662	
Bacteria	Permanent Draft	2832207378	Gibbsiella quercinecans FRB97	
Bacteria	Permanent Draft	2832797040	Absiella sp. AM09-45	
Bacteria	Permanent Draft	2833105606	Anaerosacchariphilus polymeriproducens MCWD5	
Bacteria	Permanent Draft	2833233958	Marinovum algicola CECT 5396	
Bacteria	Permanent Draft	2833549814	Simplicispira metamorpha NBRC 13960	
Bacteria	Permanent Draft	2833679292	Rhizobium sp. BK226	
Bacteria	Permanent Draft	2833752874	Zobellella taiwanensis JCM 13381	
Bacteria	Permanent Draft	2834572817	Ochrobactrum sp. P6BS-III	
Bacteria	Permanent Draft	2834578030	Paracoccus thiocyanatus SST	
Bacteria	Permanent Draft	2834693916	Actinomyces culturomici Marseille-P3575	
Bacteria	Permanent Draft	2834812994	Cellulomonas sp. WB94	
Bacteria	Permanent Draft	2835226800	Anaerostipes sp. AF04-45	
